Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
35272,Lyn,Tern,Male,2,Thailand,Siocon Airport,PH,Philippines,AS,Asia,8/17/2022,XSO,Lyn Tern,Delayed
93350,Violet,Booton,Female,75,Indonesia,John F Kennedy International Airport,US,United States,NAM,North America,6/30/2022,JFK,Violet Booton,Delayed
32544,Ailene,Broune,Female,22,Tanzania,La Sarre Airport,CA,Canada,NAM,North America,3/20/2022,SSQ,Ailene Broune,Cancelled
70616,Kristoforo,McAnalley,Male,75,Indonesia,Seletar Airport,SG,Singapore,AS,Asia,10/12/2022,XSP,Kristoforo McAnalley,Delayed
51030,Natty,Dechelle,Female,61,Mexico,Minatitlán/Coatzacoalcos National Airport,MX,Mexico,NAM,North America,12/19/2022,MTT,Natty Dechelle,Cancelled
61220,Valentine,Hickford,Female,24,United States,Comiso Airport,IT,Italy,EU,Europe,2/2/2022,CIY,Valentine Hickford,Delayed
64256,Henrieta,Hallatt,Female,5,Czech Republic,Felker Army Air Field,US,United States,NAM,North America,7/11/2022,FAF,Henrieta Hallatt,Cancelled
98141,Phil,Spring,Female,15,Indonesia,Pulau Tioman Airport,MY,Malaysia,AS,Asia,6/8/2022,TOD,Phil Spring,On Time
22462,Jesse,Yeell,Male,59,Czech Republic,Humboldt Municipal Airport,US,United States,NAM,North America,11/13/2022,HUD,Jesse Yeell,On Time
88272,Hort,De Bruijne,Male,48,Poland,Saint-Georges-de-l'Oyapock Airport,GF,French Guiana,SAM,South America,4/17/2022,OYP,Hort De Bruijne,Delayed
95678,Nancie,Paskell,Female,84,Russia,Clinton Municipal Airport,US,United States,NAM,North America,5/30/2022,CWI,Nancie Paskell,Cancelled
98817,Ted,Domegan,Female,78,Brazil,Middletown Regional Airport,US,United States,NAM,North America,12/30/2022,MWO,Ted Domegan,On Time
46090,Antony,Abbott,Male,25,Japan,Boswell Bay Airport,US,United States,NAM,North America,8/12/2022,BSW,Antony Abbott,Cancelled
51807,Liliane,Merriday,Female,72,China,Yorketown Airport,AU,Australia,OC,Oceania,7/24/2022,ORR,Liliane Merriday,Delayed
77357,Vaclav,Cuthill,Male,15,China,Cranbrook/Canadian Rockies International Airport,CA,Canada,NAM,North America,1/16/2022,YXC,Vaclav Cuthill,Delayed
12017,Walden,Sawney,Male,71,Russia,Quincy Regional Baldwin Field,US,United States,NAM,North America,4/26/2022,UIN,Walden Sawney,On Time
29244,Dennison,Gatsby,Male,80,China,Solovki Airport,RU,Russian Federation,EU,Europe,5/7/2022,CSH,Dennison Gatsby,Cancelled
93622,Nicoli,Excell,Female,14,China,Centennial Airport,US,United States,NAM,North America,3/28/2022,APA,Nicoli Excell,Cancelled
98031,Daniela,Sim,Female,24,Brazil,Unalaska Airport,US,United States,NAM,North America,7/15/2022,DUT,Daniela Sim,Cancelled
85366,Giustino,Frear,Male,85,Indonesia,Røst Airport,NO,Norway,EU,Europe,2/27/2022,RET,Giustino Frear,Delayed
23636,Sharla,Lanney,Female,14,Pakistan,Dalgaranga Gold Mine Airport,AU,Australia,OC,Oceania,3/15/2022,DGD,Sharla Lanney,Cancelled
11121,Orion,Roundtree,Male,56,China,Lourdes de Blanc Sablon Airport,CA,Canada,NAM,North America,9/15/2022,YBX,Orion Roundtree,Cancelled
38704,Crichton,Darrel,Male,62,Kazakhstan,New Islamabad International Airport,PK,Pakistan,AS,Asia,7/13/2022,ISB,Crichton Darrel,Cancelled
29894,Bordy,Oran,Male,57,Cuba,Green River Municipal Airport,US,United States,NAM,North America,1/1/2022,RVR,Bordy Oran,Cancelled
29741,Fancy,Hyman,Female,10,Finland,Regional Orlando Villas Boas Airport,BR,Brazil,SAM,South America,4/3/2022,MBK,Fancy Hyman,Cancelled
83995,Clem,Fleetham,Male,89,Myanmar,Lannion-Côte de Granit Airport,FR,France,EU,Europe,10/11/2022,LAI,Clem Fleetham,Delayed
88048,Ernesta,Atto,Female,24,Mexico,El Troncal Airport,CO,Colombia,SAM,South America,1/28/2022,ARQ,Ernesta Atto,On Time
11372,Kristofor,Gobeau,Male,58,Nigeria,L'Aquila–Preturo Airport,IT,Italy,EU,Europe,2/25/2022,QAQ,Kristofor Gobeau,On Time
93972,Maure,Raleston,Female,28,China,Del Rio International Airport,US,United States,NAM,North America,5/2/2022,DRT,Maure Raleston,Cancelled
90548,Enrique,Kealey,Male,19,China,Poznań-Ławica Airport,PL,Poland,EU,Europe,7/22/2022,POZ,Enrique Kealey,On Time
85773,De,Sylett,Female,24,France,Madeira Airport,PT,Portugal,EU,Europe,3/31/2022,FNC,De Sylett,Cancelled
91949,Aldous,Patkin,Male,54,China,Eunice Airport,US,United States,NAM,North America,8/1/2022,UCE,Aldous Patkin,On Time
78485,Esra,Nenci,Male,22,Russia,Shahroud Airport,IR,"Iran, Islamic Republic of",AS,Asia,7/26/2022,RUD,Esra Nenci,On Time
77142,Catlin,Soldi,Female,56,Morocco,Hudson Bay Airport,CA,Canada,NAM,North America,7/26/2022,YHB,Catlin Soldi,Delayed
31830,Tomkin,Ballinger,Male,90,China,Wonju/Hoengseong Air Base (K-38/K-46),KR,"Korea, Republic of",AS,Asia,11/10/2022,WJU,Tomkin Ballinger,On Time
57824,Rosene,Petigrew,Female,48,United States,Negage Airport,AO,Angola,AF,Africa,7/8/2022,GXG,Rosene Petigrew,Delayed
37613,Itch,Lainton,Male,15,China,Weipa Airport,AU,Australia,OC,Oceania,10/25/2022,WEI,Itch Lainton,On Time
15187,Stanley,Tower,Male,58,China,Los Cerrillos Airport,CL,Chile,SAM,South America,2/21/2022,ULC,Stanley Tower,On Time
68267,Paolina,Deneve,Female,7,China,Jaipur International Airport,IN,India,AS,Asia,12/7/2022,JAI,Paolina Deneve,On Time
33256,Andromache,Crickmer,Female,31,United States,Pichoy Airport,CL,Chile,SAM,South America,1/16/2022,ZAL,Andromache Crickmer,Delayed
51178,Lorant,Kolodziejski,Male,72,China,Inishmaan Aerodrome,IE,Ireland,EU,Europe,3/12/2022,IIA,Lorant Kolodziejski,Delayed
71741,Taddeo,Billie,Male,17,Lithuania,Chiloquin State Airport,US,United States,NAM,North America,8/13/2022,CHZ,Taddeo Billie,On Time
42023,Gloriana,Goulston,Female,17,China,Libertador Gral D Jose De San Martin Airport,AR,Argentina,SAM,South America,9/28/2022,PSS,Gloriana Goulston,Cancelled
49988,Cori,Playhill,Female,44,Russia,Sesheke Airport,ZM,Zambia,AF,Africa,8/21/2022,SJQ,Cori Playhill,Delayed
78050,Thebault,Grieswood,Male,13,Sweden,Steamboat Springs Bob Adams Field,US,United States,NAM,North America,6/15/2022,SBS,Thebault Grieswood,On Time
11726,Bald,Town,Male,70,Portugal,Frank Wiley Field,US,United States,NAM,North America,9/6/2022,MLS,Bald Town,Cancelled
37519,Antoni,L'argent,Male,22,Micronesia,P C Pelser Airport,ZA,South Africa,AF,Africa,3/1/2022,KXE,Antoni L'argent,Cancelled
63948,Arnold,Bruhke,Male,28,Japan,Childress Municipal Airport,US,United States,NAM,North America,10/10/2022,CDS,Arnold Bruhke,On Time
48090,Nealon,Cisar,Male,76,Honduras,Teterboro Airport,US,United States,NAM,North America,3/18/2022,TEB,Nealon Cisar,On Time
74036,Gussy,Saben,Female,56,Indonesia,São Borja Airport,BR,Brazil,SAM,South America,4/3/2022,QOJ,Gussy Saben,Delayed
82287,Flint,Pouck,Male,85,Russia,Ewo Airport,CG,Congo,AF,Africa,7/17/2022,EWO,Flint Pouck,On Time
44429,Phylis,Emery,Female,83,China,Ramon Airport,IL,Israel,AS,Asia,12/11/2022,ETM,Phylis Emery,Delayed
44803,Cati,Ellaway,Female,27,China,Lemhi County Airport,US,United States,NAM,North America,9/26/2022,SMN,Cati Ellaway,On Time
97729,Hamish,Griffe,Male,88,Mauritius,Kitava Airport,PG,Papua New Guinea,OC,Oceania,6/9/2022,KVE,Hamish Griffe,On Time
13783,Timoteo,Kestell,Male,32,Ukraine,Fair Isle Airport,GB,United Kingdom,EU,Europe,10/10/2022,FIE,Timoteo Kestell,Delayed
47206,Elaine,Matveyev,Female,79,South Africa,Ugashik Bay Airport,US,United States,NAM,North America,8/6/2022,UGB,Elaine Matveyev,Cancelled
45700,Kennan,Leak,Male,84,Czech Republic,Shaktoolik Airport,US,United States,NAM,North America,1/29/2022,SKK,Kennan Leak,Delayed
10611,Dari,Gillmor,Female,15,Japan,Danilo Atienza Air Base,PH,Philippines,AS,Asia,6/1/2022,SGL,Dari Gillmor,On Time
98735,Floyd,Pardey,Male,86,Eritrea,Suffield Heliport,CA,Canada,NAM,North America,8/10/2022,YSD,Floyd Pardey,Delayed
25961,Chrissy,Ratray,Male,62,China,Qamdo Bangda Airport,CN,China,AS,Asia,10/16/2022,BPX,Chrissy Ratray,Delayed
43267,Roselle,Garred,Female,54,Poland,Serafin Enoss Bertaso Airport,BR,Brazil,SAM,South America,10/7/2022,XAP,Roselle Garred,Cancelled
22544,Thayne,Havelin,Male,54,China,Kaikoura Airport,NZ,New Zealand,OC,Oceania,1/16/2022,KBZ,Thayne Havelin,On Time
16849,Farrah,Liven,Female,58,Vietnam,Myeik Airport,MM,Myanmar,AS,Asia,11/6/2022,MGZ,Farrah Liven,On Time
54173,Elijah,Foch,Male,86,Sweden,Tekin Airport,PG,Papua New Guinea,OC,Oceania,9/25/2022,TKW,Elijah Foch,Delayed
67190,Nefen,Hazelgreave,Male,81,Poland,Buckley Air Force Base,US,United States,NAM,North America,6/9/2022,BFK,Nefen Hazelgreave,Cancelled
60679,Devland,Collinwood,Male,85,Russia,Kirkenes Airport (Høybuktmoen),NO,Norway,EU,Europe,5/16/2022,KKN,Devland Collinwood,Cancelled
26484,Nat,Vennings,Female,6,China,Tenente Lund Pressoto Airport,BR,Brazil,SAM,South America,11/17/2022,FRC,Nat Vennings,Delayed
91631,Nikolia,Amys,Female,62,China,Derby Field,US,United States,NAM,North America,11/11/2022,LOL,Nikolia Amys,On Time
85114,Ginnie,Goodreid,Female,61,Ecuador,Alberto Delgado Airport,CU,Cuba,NAM,North America,10/25/2022,TND,Ginnie Goodreid,On Time
59964,Deloris,Checcucci,Female,46,Brazil,Margaret Ekpo International Airport,NG,Nigeria,AF,Africa,3/21/2022,CBQ,Deloris Checcucci,Cancelled
45704,Hagen,Zanni,Male,27,Kazakhstan,Juneau International Airport,US,United States,NAM,North America,5/11/2022,JNU,Hagen Zanni,On Time
67020,Julieta,Macbeth,Female,43,China,Yellowstone Regional Airport,US,United States,NAM,North America,7/9/2022,COD,Julieta Macbeth,On Time
34258,Colet,Cockitt,Male,78,China,Hpa-N Airport,MM,Myanmar,AS,Asia,3/18/2022,PAA,Colet Cockitt,Delayed
96922,Bryna,McPhate,Female,58,China,Perry Municipal Airport,US,United States,NAM,North America,4/8/2022,PRO,Bryna McPhate,Delayed
59430,Yelena,Antoons,Female,6,China,Tilin Airport,MM,Myanmar,AS,Asia,8/9/2022,TIO,Yelena Antoons,Cancelled
31874,Karlyn,Kienzle,Female,43,Madagascar,Chaparral Airport,CO,Colombia,SAM,South America,2/19/2022,CPL,Karlyn Kienzle,Cancelled
59910,Viki,Deverock,Female,69,China,Reao Airport,PF,French Polynesia,OC,Oceania,10/3/2022,REA,Viki Deverock,On Time
15343,Dedra,Menhenitt,Female,17,China,Page Field,US,United States,NAM,North America,11/19/2022,FMY,Dedra Menhenitt,Delayed
11930,Carmita,Fontes,Female,29,Russia,Juist Airport,DE,Germany,EU,Europe,3/13/2022,JUI,Carmita Fontes,Delayed
38806,Miltie,Pottle,Male,16,Thailand,Prince Rupert/Seal Cove Seaplane Base,CA,Canada,NAM,North America,4/25/2022,ZSW,Miltie Pottle,Delayed
48135,Katharina,Mullin,Female,47,Vietnam,Capitan Montes Airport,PE,Peru,SAM,South America,2/28/2022,TYL,Katharina Mullin,On Time
65242,Shara,Lavery,Female,88,Indonesia,Coffman Cove Seaplane Base,US,United States,NAM,North America,8/15/2022,KCC,Shara Lavery,On Time
85093,Godiva,Norvill,Female,24,Cameroon,Copán Ruinas Airport,HN,Honduras,NAM,North America,11/24/2022,RUY,Godiva Norvill,On Time
82758,Kahaleel,Hamprecht,Male,19,Russia,Okierabu Airport,JP,Japan,AS,Asia,6/7/2022,OKE,Kahaleel Hamprecht,Delayed
64812,Wiley,Allitt,Male,11,Poland,Foula Airfield,GB,United Kingdom,EU,Europe,4/10/2022,FOA,Wiley Allitt,Cancelled
45475,Nikoletta,Dimitriades,Female,26,Germany,Natuashish Airport,CA,Canada,NAM,North America,12/28/2022,YNP,Nikoletta Dimitriades,Delayed
83919,Barnett,Stanney,Male,66,Philippines,Crossville Memorial Whitson Field,US,United States,NAM,North America,10/31/2022,CSV,Barnett Stanney,Cancelled
62001,Tommi,Jeremiah,Female,11,China,Houma Terrebonne Airport,US,United States,NAM,North America,12/15/2022,HUM,Tommi Jeremiah,Cancelled
57469,Nona,Ousbie,Female,84,Vietnam,Zanaga Airport,CG,Congo,AF,Africa,5/10/2022,ANJ,Nona Ousbie,On Time
61421,Tabbi,Jemmison,Female,77,Brazil,Lourdes de Blanc Sablon Airport,CA,Canada,NAM,North America,4/19/2022,YBX,Tabbi Jemmison,On Time
30083,Rayshell,Soeiro,Female,74,China,Barcelos Airport,BR,Brazil,SAM,South America,12/14/2022,BAZ,Rayshell Soeiro,Cancelled
39403,Lorne,Prozescky,Female,64,Russia,Rutland - Southern Vermont Regional Airport,US,United States,NAM,North America,6/12/2022,RUT,Lorne Prozescky,Cancelled
96868,Fabien,Treske,Male,56,Russia,Outer Skerries Airport,GB,United Kingdom,EU,Europe,8/6/2022,OUK,Fabien Treske,On Time
31345,Orton,Dilawey,Male,77,Uruguay,Swift Current Airport,CA,Canada,NAM,North America,10/16/2022,YYN,Orton Dilawey,Delayed
47499,Raddy,Hatwells,Male,46,United States,Zaqatala International Airport,AZ,Azerbaijan,AS,Asia,9/20/2022,ZTU,Raddy Hatwells,Cancelled
31729,Benn,Wattins,Male,2,Sweden,Uttaradit Airport,TH,Thailand,AS,Asia,9/29/2022,UTR,Benn Wattins,Cancelled
19537,Travus,Tackell,Male,70,Germany,Hongyuan Airport,CN,China,AS,Asia,9/29/2022,AHJ,Travus Tackell,Delayed
51843,Albert,Derricoat,Male,62,Russia,Dabo Airport,ID,Indonesia,AS,Asia,5/10/2022,SIQ,Albert Derricoat,On Time
43933,Meir,Zaple,Male,34,Poland,Noonkanbah Airport,AU,Australia,OC,Oceania,2/25/2022,NKB,Meir Zaple,Cancelled
57302,Wheeler,Moseby,Male,38,China,Scott AFB/Midamerica Airport,US,United States,NAM,North America,10/24/2022,BLV,Wheeler Moseby,On Time
84311,Kessiah,Shingfield,Female,65,Indonesia,Pulau Panjang Airport,ID,Indonesia,AS,Asia,7/1/2022,PPJ,Kessiah Shingfield,Cancelled
55478,Brandais,Moss,Female,81,Indonesia,Great Barrier Aerodrome,NZ,New Zealand,OC,Oceania,7/7/2022,GBZ,Brandais Moss,Delayed
66030,Hyacinthia,Broxap,Female,51,Comoros,Evansville Regional Airport,US,United States,NAM,North America,8/8/2022,EVV,Hyacinthia Broxap,Cancelled
93482,Kilian,Walne,Male,54,Bosnia and Herzegovina,Joint Base Balad,IQ,Iraq,AS,Asia,1/7/2022,XQC,Kilian Walne,Cancelled
49806,Jada,Marsh,Female,7,South Africa,Ramon Airport,IL,Israel,AS,Asia,2/14/2022,ETM,Jada Marsh,Delayed
15945,Zoe,Shellibeer,Female,4,Russia,Keglsugl Airport,PG,Papua New Guinea,OC,Oceania,5/9/2022,KEG,Zoe Shellibeer,On Time
78686,Odetta,Estoile,Female,17,Lebanon,North Perry Airport,US,United States,NAM,North America,4/30/2022,HWO,Odetta Estoile,Delayed
86885,Vidovic,Stegers,Male,11,Ireland,Vernal Regional Airport,US,United States,NAM,North America,12/27/2022,VEL,Vidovic Stegers,Delayed
88107,Paloma,Duffree,Female,58,Indonesia,Na-San Airport,VN,Viet Nam,AS,Asia,9/7/2022,SQH,Paloma Duffree,Cancelled
20457,Mina,Gorriessen,Female,83,Indonesia,Langley Air Force Base,US,United States,NAM,North America,5/4/2022,LFI,Mina Gorriessen,Delayed
31890,Amandi,Joslin,Female,49,Indonesia,Aurillac Airport,FR,France,EU,Europe,10/26/2022,AUR,Amandi Joslin,Cancelled
37546,Wendeline,Bradwell,Female,15,Indonesia,Tarakbits Airport,PG,Papua New Guinea,OC,Oceania,1/11/2022,TRJ,Wendeline Bradwell,Cancelled
68792,Albie,Piddlesden,Male,67,Mongolia,Oiapoque Airport,BR,Brazil,SAM,South America,8/26/2022,OYK,Albie Piddlesden,Cancelled
17418,Inness,Haldene,Male,82,Brazil,Ciudad Mante National Airport,MX,Mexico,NAM,North America,2/20/2022,MMC,Inness Haldene,Delayed
96793,Taite,Compfort,Male,18,Malaysia,Cam Ranh Airport,VN,Viet Nam,AS,Asia,10/8/2022,CXR,Taite Compfort,Cancelled
33125,Wittie,De'Ath,Male,35,Mali,Yamoussoukro Airport,CI,Côte d'Ivoire,AF,Africa,10/15/2022,ASK,Wittie De'Ath,On Time
44478,Ira,Mendoza,Male,3,Poland,Pender Harbour Seaplane Base,CA,Canada,NAM,North America,4/28/2022,YPT,Ira Mendoza,Delayed
15177,Parsifal,Dibden,Male,12,Indonesia,Man Airport,CI,Côte d'Ivoire,AF,Africa,7/10/2022,MJC,Parsifal Dibden,On Time
62916,Herrick,Ducarne,Male,10,China,Kuopio Airport,FI,Finland,EU,Europe,8/15/2022,KUO,Herrick Ducarne,On Time
42489,Vincents,Macauley,Male,38,Portugal,Benina International Airport,LY,Libya,AF,Africa,2/13/2022,BEN,Vincents Macauley,Delayed
83826,Tresa,Kerswill,Female,11,Bulgaria,Shindand Airport,AF,Afghanistan,AS,Asia,10/13/2022,OAH,Tresa Kerswill,On Time
21215,Gerrard,Ladd,Male,15,China,Boscobel Aerodrome,JM,Jamaica,NAM,North America,10/30/2022,OCJ,Gerrard Ladd,Cancelled
80397,Jae,Alenin,Male,32,Brazil,Red Devil Airport,US,United States,NAM,North America,4/19/2022,RDV,Jae Alenin,On Time
45020,Jeniece,Gillicuddy,Female,12,Portugal,Guari Airport,PG,Papua New Guinea,OC,Oceania,12/16/2022,GUG,Jeniece Gillicuddy,Delayed
88909,Brien,Durtnal,Male,80,Panama,Adam Airport,OM,Oman,AS,Asia,6/6/2022,AOM,Brien Durtnal,Delayed
46379,Nelie,Bradie,Female,65,United States,Jomsom Airport,NP,Nepal,AS,Asia,6/22/2022,JMO,Nelie Bradie,Cancelled
33310,Napoleon,Nurny,Male,14,Brazil,Blackall Airport,AU,Australia,OC,Oceania,5/28/2022,BKQ,Napoleon Nurny,Cancelled
60772,Vittorio,Goreisr,Male,18,Indonesia,Takhli Airport,TH,Thailand,AS,Asia,4/8/2022,TKH,Vittorio Goreisr,Cancelled
73912,Malinde,Gobell,Female,72,China,St Angelo Airport,GB,United Kingdom,EU,Europe,12/2/2022,ENK,Malinde Gobell,On Time
10083,Mikkel,McGilleghole,Male,83,Indonesia,Varandey Airport,RU,Russian Federation,EU,Europe,6/9/2022,VRI,Mikkel McGilleghole,On Time
71268,Sully,Layson,Male,12,Sweden,Oum Hadjer Airport,TD,Chad,AF,Africa,3/17/2022,OUM,Sully Layson,On Time
41158,Klement,Baudrey,Male,64,Honduras,Simón Bolívar International Airport,CO,Colombia,SAM,South America,2/25/2022,SMR,Klement Baudrey,Cancelled
41568,Isacco,Ornils,Male,67,Portugal,Kristiansand Airport,NO,Norway,EU,Europe,2/12/2022,KRS,Isacco Ornils,On Time
14756,Zondra,Solomonides,Female,71,Sierra Leone,Gonzalo Mejía Airport,CO,Colombia,SAM,South America,2/3/2022,TRB,Zondra Solomonides,On Time
35965,Nicoline,Stanyforth,Female,28,China,Big Mountain Airport,US,United States,NAM,North America,4/14/2022,BMX,Nicoline Stanyforth,Delayed
79781,Scotty,Gowan,Male,42,Indonesia,Quartz Creek Airport,US,United States,NAM,North America,11/17/2022,JLA,Scotty Gowan,Cancelled
73460,Frasco,Harrington,Male,67,Finland,Tarapacá Airport,CO,Colombia,SAM,South America,7/1/2022,TCD,Frasco Harrington,Cancelled
24507,Rhodia,Hammel,Female,81,China,Macaé Airport,BR,Brazil,SAM,South America,2/17/2022,MEA,Rhodia Hammel,Cancelled
14508,Elisha,Woollaston,Female,27,China,Bellary Airport,IN,India,AS,Asia,3/28/2022,BEP,Elisha Woollaston,Delayed
49583,Fonsie,Fenny,Male,86,Venezuela,Adolino Bedin Regional Airport,BR,Brazil,SAM,South America,1/11/2022,SMT,Fonsie Fenny,On Time
88725,Sherrie,Yellowlea,Female,75,Brazil,Nyac Airport,US,United States,NAM,North America,3/10/2022,ZNC,Sherrie Yellowlea,On Time
66695,Selig,Halfacree,Male,13,China,Achinsk Airport,RU,Russian Federation,AS,Asia,8/23/2022,ACS,Selig Halfacree,On Time
84018,Hakim,Sawers,Male,16,China,Bharatpur Airport,NP,Nepal,AS,Asia,2/26/2022,BHR,Hakim Sawers,Delayed
79823,Romona,Lamming,Female,36,Bermuda,Capitan FAP Carlos Martinez De Pinillos International Airport,PE,Peru,SAM,South America,10/8/2022,TRU,Romona Lamming,Delayed
97687,Meade,Hasker,Male,19,France,Kuwait International Airport,KW,Kuwait,AS,Asia,6/2/2022,KWI,Meade Hasker,Cancelled
39135,Caressa,Caton,Female,79,China,Beslan Airport,RU,Russian Federation,EU,Europe,6/3/2022,OGZ,Caressa Caton,Delayed
26834,Ives,Corr,Male,22,China,Sliač Airport,SK,Slovakia,EU,Europe,5/18/2022,SLD,Ives Corr,Cancelled
93174,Shanda,Bavridge,Female,39,United States,Abau Airport,PG,Papua New Guinea,OC,Oceania,9/17/2022,ABW,Shanda Bavridge,On Time
98293,Cornell,Bemrose,Male,17,Yemen,Mitchell Municipal Airport,US,United States,NAM,North America,4/8/2022,MHE,Cornell Bemrose,Cancelled
24602,Werner,Sitlinton,Male,60,Faroe Islands,Malaimbandy Airport,MG,Madagascar,AF,Africa,4/9/2022,WML,Werner Sitlinton,On Time
21104,Grange,Chivers,Male,45,Brazil,Camballin Airport,AU,Australia,OC,Oceania,8/11/2022,MYO,Grange Chivers,Cancelled
18215,Miranda,Silly,Female,56,Czech Republic,Camp Bastion Airport,AF,Afghanistan,AS,Asia,7/28/2022,OAZ,Miranda Silly,Delayed
60810,Rene,Schukert,Male,85,Canada,Moruya Airport,AU,Australia,OC,Oceania,9/19/2022,MYA,Rene Schukert,On Time
85117,Bertie,Stearndale,Female,15,Portugal,Boundary Airport,US,United States,NAM,North America,6/26/2022,BYA,Bertie Stearndale,Delayed
62633,Shirley,Caillou,Female,79,Thailand,Gerrard Smith International Airport,KY,Cayman Islands,NAM,North America,5/14/2022,CYB,Shirley Caillou,Delayed
99166,Janifer,Micah,Female,23,Kazakhstan,General E. Mosconi Airport,AR,Argentina,SAM,South America,9/9/2022,CRD,Janifer Micah,Cancelled
17612,Evy,Mullinger,Female,50,China,Sheboygan County Memorial Airport,US,United States,NAM,North America,12/3/2022,SBM,Evy Mullinger,Cancelled
20642,Ephraim,Keri,Male,31,Morocco,Tengchong Tuofeng Airport,CN,China,AS,Asia,7/14/2022,TCZ,Ephraim Keri,Cancelled
55199,Adrian,Ferries,Male,1,France,Lelystad Airport,NL,Netherlands,EU,Europe,11/9/2022,LEY,Adrian Ferries,Cancelled
64522,Bobbette,Hartley,Female,63,Brazil,Clinton Regional Airport,US,United States,NAM,North America,5/17/2022,CLK,Bobbette Hartley,Delayed
59001,Maegan,Snelgrove,Female,38,Russia,Embessa Airport,PG,Papua New Guinea,OC,Oceania,5/24/2022,EMS,Maegan Snelgrove,Delayed
69419,Debi,Armistead,Female,67,Ireland,Bremen Airport,DE,Germany,EU,Europe,1/2/2022,BRE,Debi Armistead,Cancelled
59395,Douglas,Tallis,Male,62,Venezuela,Bethel Seaplane Base,US,United States,NAM,North America,4/28/2022,JBT,Douglas Tallis,Delayed
27789,Haze,Brimilcome,Male,82,Indonesia,La Pedrera Airport,CO,Colombia,SAM,South America,5/4/2022,LPD,Haze Brimilcome,On Time
70433,Lonnie,Evitt,Male,76,South Korea,Upolu Airport,US,United States,NAM,North America,1/4/2022,UPP,Lonnie Evitt,Cancelled
70882,Jemmy,Olijve,Female,85,Bangladesh,Coffs Harbour Airport,AU,Australia,OC,Oceania,2/20/2022,CFS,Jemmy Olijve,Delayed
81319,Robby,Mundow,Female,51,Indonesia,Dillon's Bay Airport,VU,Vanuatu,OC,Oceania,9/4/2022,DLY,Robby Mundow,Delayed
23816,Kalina,Borles,Female,5,Nigeria,Genoa Cristoforo Colombo Airport,IT,Italy,EU,Europe,1/12/2022,GOA,Kalina Borles,Cancelled
68373,Ferrel,Doudny,Male,40,Belarus,Châlons-Vatry Airport,FR,France,EU,Europe,6/19/2022,XCR,Ferrel Doudny,On Time
62154,Marlowe,Stanyard,Male,32,Russia,Sechelt-Gibsons Airport,CA,Canada,NAM,North America,5/25/2022,YHS,Marlowe Stanyard,Delayed
81377,Leslie,Epine,Male,36,Japan,Kololo Airstrip,UG,Uganda,AF,Africa,3/22/2022,KLA,Leslie Epine,On Time
59152,Waly,Opfer,Female,85,Germany,Banja Luka International Airport,BA,Bosnia and Herzegovina,EU,Europe,11/23/2022,BNX,Waly Opfer,On Time
